User ID,Age,Course,Topic,Difficulty Level,Video Time (mins),Article Time (mins),Hands-on Time (mins),Quiz Time (mins),Quiz Score (%),Progress (%),Attempts,Detected Learning Style (VARK),Recommended Learning Style
4126,22,Python,Data Visualization,Easy,27,22,0,13,87,44,2,Visual,More Videos
4127,21,Python,Loops,Hard,60,42,59,15,37,23,5,Visual,More Videos
4128,22,Python,Data Visualization,Hard,59,10,40,18,100,55,2,Visual,More Videos
4129,25,Python,Sorting Algorithms,Hard,51,34,8,27,77,54,4,Visual,More Videos
4130,19,C++,Loops,Medium,52,0,38,18,100,86,3,Visual,More Videos
4131,24,Data Science,Data Visualization,Medium,44,57,15,23,18,68,3,Reading/Writing,More Articles
4132,21,C++,Loops,Hard,22,28,24,22,38,70,3,Reading/Writing,More Articles
4133,20,Machine Learning,Data Visualization,Hard,13,32,41,8,13,22,3,Kinesthetic,More Hands-On Exercises
4134,21,Python,Loops,Hard,10,0,50,19,83,7,2,Kinesthetic,More Hands-On Exercises
4135,23,C++,OOP,Hard,24,9,32,10,41,76,2,Kinesthetic,More Hands-On Exercises
4136,22,Data Science,OOP,Medium,31,29,45,12,14,22,4,Kinesthetic,More Hands-On Exercises
4137,23,Data Science,OOP,Medium,2,10,55,15,23,79,4,Kinesthetic,More Hands-On Exercises
4138,21,Java,Regression,Hard,41,1,20,29,24,27,2,Visual,More Videos
4139,21,Machine Learning,Regression,Hard,10,39,50,20,28,51,5,Kinesthetic,More Hands-On Exercises
4140,19,Machine Learning,Regression,Hard,37,22,50,17,87,16,1,Kinesthetic,More Hands-On Exercises
4141,25,Machine Learning,Sorting Algorithms,Medium,36,58,44,18,11,46,3,Reading/Writing,More Articles
4142,20,C++,Sorting Algorithms,Medium,52,32,46,29,55,19,5,Visual,More Videos
4143,23,Java,Sorting Algorithms,Hard,9,25,53,18,90,97,4,Kinesthetic,More Hands-On Exercises
4144,22,Machine Learning,Sorting Algorithms,Hard,8,31,26,27,7,62,5,Reading/Writing,More Articles
4145,19,Data Science,Data Visualization,Easy,17,47,9,17,90,87,4,Reading/Writing,More Articles
4146,18,C++,Data Visualization,Medium,19,12,5,22,40,60,3,Visual,More Videos
4147,24,C++,Loops,Medium,11,28,25,19,4,17,4,Reading/Writing,More Articles
4148,22,Data Science,OOP,Hard,59,2,27,29,72,96,4,Visual,More Videos
4149,20,Python,OOP,Hard,14,19,50,13,11,64,2,Kinesthetic,More Hands-On Exercises
4150,23,C++,Loops,Hard,32,30,40,9,37,0,1,Kinesthetic,More Hands-On Exercises
4151,20,Python,Loops,Easy,47,9,16,16,87,34,3,Visual,More Videos
4152,23,Java,Regression,Easy,59,34,6,11,78,63,4,Visual,More Videos
4153,19,Java,Loops,Hard,2,21,5,16,90,89,1,Reading/Writing,More Articles
4154,19,Python,Loops,Medium,37,32,19,10,36,75,3,Visual,More Videos
4155,24,Machine Learning,Loops,Medium,16,31,40,27,2,70,5,Kinesthetic,More Hands-On Exercises
4156,20,Machine Learning,Sorting Algorithms,Easy,16,22,20,15,37,48,1,Reading/Writing,More Articles
4157,18,Java,Loops,Hard,58,3,58,8,6,71,1,Visual,More Videos
4158,18,Machine Learning,OOP,Hard,51,15,6,9,100,87,5,Visual,More Videos
4159,23,C++,Data Visualization,Easy,43,15,37,5,43,75,1,Visual,More Videos
4160,19,Data Science,Loops,Easy,56,49,34,7,58,90,2,Visual,More Videos
4161,25,Machine Learning,OOP,Easy,16,14,38,11,29,86,4,Kinesthetic,More Hands-On Exercises
4162,22,C++,Loops,Hard,54,20,37,25,57,75,4,Visual,More Videos
4163,20,Python,Data Visualization,Easy,49,29,39,21,7,34,4,Visual,More Videos
4164,20,C++,OOP,Easy,33,37,12,13,24,85,2,Reading/Writing,More Articles
4165,18,Java,Sorting Algorithms,Medium,59,10,29,27,31,17,2,Visual,More Videos
4166,22,Python,Regression,Medium,4,37,21,25,98,33,1,Reading/Writing,More Articles
4167,25,Python,Loops,Medium,7,24,49,15,78,6,3,Kinesthetic,More Hands-On Exercises
4168,19,C++,OOP,Medium,39,11,42,15,51,65,5,Kinesthetic,More Hands-On Exercises
4169,24,Data Science,Regression,Hard,8,13,17,27,7,44,2,Kinesthetic,More Hands-On Exercises
4170,19,Machine Learning,Regression,Easy,56,50,13,10,4,71,4,Visual,More Videos
4171,21,C++,Data Visualization,Hard,13,44,37,26,93,67,4,Reading/Writing,More Articles
4172,24,Machine Learning,Loops,Medium,13,50,54,14,89,5,2,Kinesthetic,More Hands-On Exercises
4173,20,Python,OOP,Medium,45,48,16,26,94,63,5,Reading/Writing,More Articles
4174,18,Data Science,OOP,Medium,18,43,13,29,84,27,4,Reading/Writing,More Articles
4175,24,Machine Learning,Regression,Medium,6,28,36,27,41,97,2,Kinesthetic,More Hands-On Exercises
4176,21,Data Science,Data Visualization,Hard,39,10,42,25,72,56,4,Kinesthetic,More Hands-On Exercises
4177,25,Data Science,Data Visualization,Hard,34,60,42,14,81,43,4,Reading/Writing,More Articles
4178,18,Java,Sorting Algorithms,Hard,40,23,42,17,8,47,4,Kinesthetic,More Hands-On Exercises
4179,23,Data Science,OOP,Medium,18,48,34,5,26,85,1,Reading/Writing,More Articles
4180,22,Python,Data Visualization,Easy,19,53,27,6,72,5,4,Reading/Writing,More Articles
4181,23,Machine Learning,Sorting Algorithms,Hard,1,35,53,9,77,76,3,Kinesthetic,More Hands-On Exercises
4182,22,Java,Sorting Algorithms,Hard,24,24,34,28,41,14,3,Kinesthetic,More Hands-On Exercises
4183,19,C++,Sorting Algorithms,Hard,11,12,52,14,87,10,1,Kinesthetic,More Hands-On Exercises
4184,18,Python,Data Visualization,Easy,41,53,0,9,31,78,1,Reading/Writing,More Articles
4185,21,Data Science,Loops,Easy,53,4,17,13,48,43,2,Visual,More Videos
4186,22,C++,Regression,Easy,15,7,56,9,85,21,2,Kinesthetic,More Hands-On Exercises
4187,25,Machine Learning,OOP,Easy,24,37,55,8,48,23,4,Kinesthetic,More Hands-On Exercises
4188,19,Python,Data Visualization,Easy,30,56,8,24,14,15,3,Reading/Writing,More Articles
4189,20,Java,Sorting Algorithms,Medium,38,44,46,14,98,9,3,Kinesthetic,More Hands-On Exercises
4190,25,Data Science,Loops,Easy,42,17,5,26,40,48,4,Visual,More Videos
4191,24,C++,Loops,Medium,7,15,39,9,75,8,5,Kinesthetic,More Hands-On Exercises
4192,24,Data Science,Data Visualization,Easy,17,15,7,13,21,93,5,Visual,More Videos
4193,22,Data Science,Sorting Algorithms,Hard,60,13,4,17,8,68,2,Visual,More Videos
4194,19,Java,Regression,Hard,47,41,24,27,51,76,4,Visual,More Videos
4195,18,Java,OOP,Hard,28,31,38,14,66,88,5,Kinesthetic,More Hands-On Exercises
4196,25,Python,Data Visualization,Medium,14,10,42,6,4,60,5,Kinesthetic,More Hands-On Exercises
4197,22,Python,Loops,Easy,47,43,2,7,64,21,3,Visual,More Videos
4198,20,Java,Regression,Easy,31,21,43,30,50,31,2,Kinesthetic,More Hands-On Exercises
4199,18,Data Science,OOP,Medium,44,26,28,26,42,57,2,Visual,More Videos
4200,24,Python,Data Visualization,Medium,51,31,18,25,14,19,3,Visual,More Videos
4201,25,Data Science,Loops,Easy,50,21,41,14,50,13,1,Visual,More Videos
4202,20,Python,Loops,Easy,9,2,12,28,80,74,4,Kinesthetic,More Hands-On Exercises
4203,25,Data Science,Regression,Medium,47,53,26,26,100,57,3,Reading/Writing,More Articles
4204,18,C++,Loops,Easy,54,21,14,6,72,70,4,Visual,More Videos
4205,18,Python,Loops,Easy,16,29,28,22,59,99,4,Reading/Writing,More Articles
4206,23,Java,Loops,Easy,17,50,20,30,35,82,4,Reading/Writing,More Articles
4207,18,Data Science,Data Visualization,Medium,16,52,6,21,46,1,2,Reading/Writing,More Articles
4208,25,Data Science,Sorting Algorithms,Medium,30,12,17,24,55,44,5,Visual,More Videos
4209,18,Data Science,OOP,Medium,57,34,31,11,56,5,4,Visual,More Videos
4210,19,Python,Sorting Algorithms,Medium,37,8,58,5,76,34,3,Kinesthetic,More Hands-On Exercises
4211,19,C++,Loops,Easy,59,27,60,17,2,25,2,Kinesthetic,More Hands-On Exercises
4212,25,Machine Learning,Sorting Algorithms,Hard,5,33,54,28,28,63,3,Kinesthetic,More Hands-On Exercises
4213,19,Data Science,Loops,Easy,43,48,17,28,49,22,5,Reading/Writing,More Articles
4214,20,Machine Learning,Data Visualization,Hard,37,43,45,6,24,1,4,Kinesthetic,More Hands-On Exercises
4215,20,C++,Regression,Medium,23,48,5,14,35,54,2,Reading/Writing,More Articles
4216,23,Machine Learning,Regression,Easy,58,3,38,20,29,88,4,Visual,More Videos
4217,24,C++,Loops,Medium,49,30,25,24,25,24,1,Visual,More Videos
4218,21,Python,Data Visualization,Hard,11,23,10,24,51,99,4,Reading/Writing,More Articles
4219,19,Python,Loops,Hard,35,60,57,19,83,43,3,Reading/Writing,More Articles
4220,19,Java,Sorting Algorithms,Hard,24,60,8,19,51,11,2,Reading/Writing,More Articles
4221,18,Machine Learning,OOP,Easy,6,46,38,18,1,39,3,Reading/Writing,More Articles
4222,21,C++,Data Visualization,Hard,12,32,33,24,41,100,5,Kinesthetic,More Hands-On Exercises
4223,21,Python,Data Visualization,Medium,43,36,20,11,74,41,2,Visual,More Videos
4224,24,Python,Sorting Algorithms,Medium,30,12,54,10,48,21,1,Kinesthetic,More Hands-On Exercises
4225,25,Machine Learning,Sorting Algorithms,Easy,25,11,22,25,10,4,2,Visual,More Videos
4226,23,Machine Learning,Sorting Algorithms,Medium,31,49,60,24,69,45,1,Kinesthetic,More Hands-On Exercises
4227,23,Machine Learning,Loops,Hard,47,27,58,20,33,7,4,Kinesthetic,More Hands-On Exercises
4228,25,Java,OOP,Easy,31,47,39,11,63,86,4,Reading/Writing,More Articles
4229,24,Machine Learning,Regression,Hard,29,9,4,16,67,58,5,Visual,More Videos
4230,22,Data Science,Loops,Medium,20,6,44,14,19,32,5,Kinesthetic,More Hands-On Exercises
4231,21,Machine Learning,Regression,Easy,35,14,14,17,87,30,1,Visual,More Videos
4232,21,Data Science,Data Visualization,Hard,4,40,52,14,74,59,3,Kinesthetic,More Hands-On Exercises
4233,22,Java,Data Visualization,Hard,17,46,7,23,96,38,5,Reading/Writing,More Articles
4234,19,Machine Learning,Loops,Hard,3,58,4,13,57,71,1,Reading/Writing,More Articles
4235,24,Data Science,Loops,Medium,10,53,34,24,13,3,2,Reading/Writing,More Articles
4236,21,C++,Sorting Algorithms,Medium,25,54,4,29,11,77,4,Reading/Writing,More Articles
4237,21,Python,Regression,Hard,9,55,52,8,99,23,1,Reading/Writing,More Articles
4238,25,Python,Loops,Medium,1,16,58,24,23,75,5,Kinesthetic,More Hands-On Exercises
4239,24,Java,OOP,Medium,25,58,40,24,85,42,3,Reading/Writing,More Articles
4240,20,C++,Sorting Algorithms,Easy,25,32,56,22,19,71,5,Kinesthetic,More Hands-On Exercises
4241,20,Machine Learning,Sorting Algorithms,Hard,34,5,55,25,46,23,3,Kinesthetic,More Hands-On Exercises
4242,20,Java,Loops,Medium,1,7,17,6,12,27,4,Kinesthetic,More Hands-On Exercises
4243,25,C++,Loops,Hard,31,6,31,25,38,47,3,Visual,More Videos
4244,21,Python,Data Visualization,Easy,1,47,48,19,51,99,2,Kinesthetic,More Hands-On Exercises
4245,25,Python,Sorting Algorithms,Medium,57,58,6,10,29,62,1,Reading/Writing,More Articles
4246,19,Java,Regression,Medium,10,17,37,27,62,39,3,Kinesthetic,More Hands-On Exercises
4247,19,Data Science,Regression,Medium,33,48,56,26,17,78,5,Kinesthetic,More Hands-On Exercises
4248,21,Machine Learning,Data Visualization,Medium,26,48,14,15,91,13,4,Reading/Writing,More Articles
4249,25,Machine Learning,Regression,Easy,34,24,53,19,24,93,3,Kinesthetic,More Hands-On Exercises
4250,20,Machine Learning,OOP,Hard,1,38,16,12,10,88,3,Reading/Writing,More Articles
4251,21,C++,Data Visualization,Hard,40,44,53,25,69,0,3,Kinesthetic,More Hands-On Exercises
4252,23,C++,Sorting Algorithms,Hard,53,57,15,13,88,53,4,Reading/Writing,More Articles
4253,20,Java,OOP,Easy,36,45,41,21,53,20,1,Reading/Writing,More Articles
4254,18,C++,Loops,Easy,19,30,46,8,7,1,2,Kinesthetic,More Hands-On Exercises
4255,22,Data Science,Data Visualization,Easy,14,46,48,12,85,26,3,Kinesthetic,More Hands-On Exercises
4256,20,Data Science,Regression,Easy,15,44,40,10,72,67,1,Reading/Writing,More Articles
4257,21,Python,Loops,Easy,32,57,9,11,3,78,4,Reading/Writing,More Articles
4258,18,Java,OOP,Easy,48,52,18,15,35,79,1,Reading/Writing,More Articles
4259,21,Data Science,Sorting Algorithms,Hard,2,17,18,27,6,72,1,Kinesthetic,More Hands-On Exercises
4260,18,Python,OOP,Easy,31,56,42,28,52,7,3,Reading/Writing,More Articles
4261,22,Machine Learning,Regression,Hard,19,27,60,16,45,85,5,Kinesthetic,More Hands-On Exercises
4262,24,Python,Loops,Medium,52,43,52,15,47,92,3,Visual,More Videos
4263,25,Python,Regression,Medium,2,44,2,23,15,43,3,Reading/Writing,More Articles
4264,21,Machine Learning,Sorting Algorithms,Hard,30,3,6,30,18,74,4,Visual,More Videos
4265,22,C++,OOP,Hard,11,29,1,18,62,10,1,Reading/Writing,More Articles
4266,22,Machine Learning,Loops,Medium,5,24,50,10,23,49,3,Kinesthetic,More Hands-On Exercises
4267,23,Python,Loops,Easy,19,5,30,29,39,57,5,Kinesthetic,More Hands-On Exercises
4268,24,Data Science,Loops,Hard,46,50,28,5,59,52,2,Reading/Writing,More Articles
4269,23,Data Science,OOP,Easy,34,29,52,21,69,16,1,Kinesthetic,More Hands-On Exercises
4270,21,Machine Learning,Regression,Hard,52,2,49,8,15,41,5,Visual,More Videos
4271,18,Python,Data Visualization,Medium,36,33,8,27,68,39,4,Visual,More Videos
4272,19,Data Science,Data Visualization,Easy,33,30,50,18,4,22,2,Kinesthetic,More Hands-On Exercises
4273,20,Python,Loops,Easy,8,31,34,9,41,42,5,Kinesthetic,More Hands-On Exercises
4274,23,Machine Learning,Loops,Medium,49,25,48,13,90,50,4,Visual,More Videos
4275,18,Data Science,Data Visualization,Easy,47,41,51,14,47,39,1,Kinesthetic,More Hands-On Exercises
4276,25,Machine Learning,Sorting Algorithms,Hard,30,56,30,8,72,42,4,Reading/Writing,More Articles
4277,18,Java,Regression,Easy,12,36,44,20,1,11,5,Kinesthetic,More Hands-On Exercises
4278,20,Python,Regression,Medium,44,56,51,16,77,95,4,Reading/Writing,More Articles
4279,21,Machine Learning,Regression,Easy,11,49,9,23,27,89,5,Reading/Writing,More Articles
4280,22,Python,Regression,Hard,22,48,1,6,23,22,3,Reading/Writing,More Articles
4281,23,Machine Learning,Loops,Medium,37,54,11,24,33,66,5,Reading/Writing,More Articles
4282,23,C++,Regression,Medium,49,35,39,24,3,21,1,Visual,More Videos
4283,20,C++,Sorting Algorithms,Easy,36,18,8,24,41,36,5,Visual,More Videos
4284,22,C++,Loops,Medium,8,4,37,8,82,0,2,Kinesthetic,More Hands-On Exercises
4285,25,Python,OOP,Easy,5,18,16,24,16,88,1,Reading/Writing,More Articles
4286,25,C++,Sorting Algorithms,Hard,32,23,20,23,74,65,5,Visual,More Videos
4287,23,Data Science,Regression,Hard,27,9,30,29,71,35,5,Kinesthetic,More Hands-On Exercises
4288,20,C++,Loops,Easy,17,8,38,13,49,73,2,Kinesthetic,More Hands-On Exercises
4289,24,C++,Sorting Algorithms,Medium,25,49,3,21,58,9,3,Reading/Writing,More Articles
4290,19,Python,OOP,Hard,4,23,54,21,66,26,4,Kinesthetic,More Hands-On Exercises
4291,22,Machine Learning,OOP,Medium,39,60,32,26,53,7,2,Reading/Writing,More Articles
4292,23,C++,Loops,Medium,29,21,56,9,65,99,4,Kinesthetic,More Hands-On Exercises
4293,20,Machine Learning,Data Visualization,Easy,51,33,4,18,25,28,3,Visual,More Videos
4294,18,Java,Regression,Hard,22,27,4,24,54,51,4,Reading/Writing,More Articles
4295,23,Java,OOP,Hard,2,10,34,23,5,30,4,Kinesthetic,More Hands-On Exercises
4296,23,Python,OOP,Hard,23,60,5,13,19,90,1,Reading/Writing,More Articles
4297,18,Machine Learning,Sorting Algorithms,Medium,5,4,29,5,25,33,1,Kinesthetic,More Hands-On Exercises
4298,24,Java,Data Visualization,Hard,44,57,52,17,21,26,1,Reading/Writing,More Articles
4299,24,Python,OOP,Hard,41,45,9,15,73,42,4,Reading/Writing,More Articles
4300,18,Python,Loops,Hard,57,55,51,26,3,53,2,Visual,More Videos
4301,22,Data Science,Loops,Easy,49,60,22,28,50,97,2,Reading/Writing,More Articles
4302,24,C++,Data Visualization,Medium,31,42,51,12,73,22,5,Kinesthetic,More Hands-On Exercises
4303,21,Data Science,OOP,Hard,58,46,26,16,65,30,5,Visual,More Videos
4304,24,C++,OOP,Hard,59,57,29,29,18,80,4,Visual,More Videos
4305,20,Machine Learning,Data Visualization,Hard,41,28,54,6,89,32,4,Kinesthetic,More Hands-On Exercises
4306,21,C++,OOP,Medium,33,15,48,11,6,26,1,Kinesthetic,More Hands-On Exercises
4307,18,Java,Sorting Algorithms,Hard,30,18,33,28,99,17,5,Kinesthetic,More Hands-On Exercises
4308,23,Machine Learning,OOP,Medium,23,50,40,29,57,14,2,Reading/Writing,More Articles
4309,22,Python,Data Visualization,Hard,20,55,35,7,32,36,5,Reading/Writing,More Articles
4310,24,Python,Loops,Medium,10,8,53,29,88,46,1,Kinesthetic,More Hands-On Exercises
4311,19,Java,Regression,Easy,36,11,16,24,47,54,5,Visual,More Videos
4312,19,Data Science,Sorting Algorithms,Hard,2,56,18,13,2,36,1,Reading/Writing,More Articles
4313,21,Java,Data Visualization,Easy,4,11,31,15,39,12,1,Kinesthetic,More Hands-On Exercises
4314,18,Python,Loops,Hard,7,50,0,18,13,84,1,Reading/Writing,More Articles
4315,18,C++,OOP,Medium,18,21,10,28,73,44,2,Reading/Writing,More Articles
4316,25,Java,Regression,Hard,40,60,20,21,31,85,2,Reading/Writing,More Articles
4317,20,C++,Sorting Algorithms,Hard,24,47,15,9,47,1,5,Reading/Writing,More Articles
4318,19,Machine Learning,Regression,Easy,0,48,22,24,53,29,3,Reading/Writing,More Articles
4319,18,C++,Data Visualization,Easy,2,13,17,26,90,4,5,Kinesthetic,More Hands-On Exercises
4320,20,Python,OOP,Medium,2,54,49,11,41,68,5,Reading/Writing,More Articles
4321,20,Data Science,Loops,Easy,18,5,50,5,33,37,2,Kinesthetic,More Hands-On Exercises
4322,22,Machine Learning,OOP,Easy,42,45,34,21,59,10,5,Reading/Writing,More Articles
4323,23,Java,Data Visualization,Hard,12,15,54,22,77,48,4,Kinesthetic,More Hands-On Exercises
4324,21,Machine Learning,Sorting Algorithms,Easy,32,41,14,20,65,95,2,Reading/Writing,More Articles
4325,18,Machine Learning,OOP,Hard,10,21,53,13,16,5,2,Kinesthetic,More Hands-On Exercises
4326,21,Machine Learning,Sorting Algorithms,Medium,33,7,12,10,14,33,2,Visual,More Videos
4327,25,Python,Sorting Algorithms,Easy,0,29,38,20,21,73,4,Kinesthetic,More Hands-On Exercises
4328,25,C++,Sorting Algorithms,Hard,32,16,47,19,96,78,1,Kinesthetic,More Hands-On Exercises
4329,20,Data Science,Data Visualization,Easy,33,57,0,10,96,15,4,Reading/Writing,More Articles
4330,23,Machine Learning,OOP,Hard,45,59,58,27,69,8,3,Reading/Writing,More Articles
4331,22,Machine Learning,Data Visualization,Hard,7,59,59,28,34,20,5,Reading/Writing,More Articles
4332,22,Machine Learning,Sorting Algorithms,Medium,9,1,11,27,88,27,4,Kinesthetic,More Hands-On Exercises
4333,20,Machine Learning,OOP,Hard,1,52,6,25,6,28,2,Reading/Writing,More Articles
4334,19,Data Science,Regression,Easy,49,39,48,22,87,52,5,Visual,More Videos
4335,22,Python,Data Visualization,Hard,47,55,37,18,18,78,5,Reading/Writing,More Articles
4336,20,Machine Learning,Sorting Algorithms,Hard,18,3,43,24,66,88,1,Kinesthetic,More Hands-On Exercises
4337,24,Data Science,Loops,Hard,15,50,59,8,19,48,1,Kinesthetic,More Hands-On Exercises
4338,18,Java,Sorting Algorithms,Medium,35,6,39,17,10,27,1,Kinesthetic,More Hands-On Exercises
4339,24,Java,OOP,Medium,9,29,54,22,79,94,2,Kinesthetic,More Hands-On Exercises
4340,24,Machine Learning,OOP,Medium,55,36,59,18,88,8,3,Kinesthetic,More Hands-On Exercises
4341,20,C++,Loops,Medium,58,17,13,17,31,29,3,Visual,More Videos
4342,22,Data Science,Data Visualization,Hard,1,22,42,17,43,49,5,Kinesthetic,More Hands-On Exercises
4343,24,C++,Sorting Algorithms,Easy,8,32,7,25,93,51,1,Reading/Writing,More Articles
4344,23,Java,Loops,Medium,42,39,56,15,77,75,4,Kinesthetic,More Hands-On Exercises
4345,21,Python,OOP,Hard,46,30,57,24,23,98,3,Kinesthetic,More Hands-On Exercises
4346,24,C++,Data Visualization,Medium,33,41,40,22,79,89,4,Reading/Writing,More Articles
4347,23,Java,Sorting Algorithms,Easy,7,40,44,7,77,10,4,Kinesthetic,More Hands-On Exercises
4348,25,Machine Learning,Regression,Easy,55,13,11,17,89,45,1,Visual,More Videos
4349,23,Data Science,Regression,Hard,33,23,43,28,39,95,4,Kinesthetic,More Hands-On Exercises
4350,25,C++,Regression,Easy,53,25,43,5,90,4,2,Visual,More Videos
4351,21,Java,Regression,Hard,42,7,15,5,35,98,2,Visual,More Videos
4352,24,Data Science,Data Visualization,Hard,16,23,25,16,37,15,1,Kinesthetic,More Hands-On Exercises
4353,19,Python,Regression,Hard,12,31,49,20,99,20,4,Kinesthetic,More Hands-On Exercises
4354,22,Python,Sorting Algorithms,Easy,17,23,30,26,74,84,1,Kinesthetic,More Hands-On Exercises
4355,20,C++,Data Visualization,Hard,48,18,56,7,20,8,5,Kinesthetic,More Hands-On Exercises
4356,24,Machine Learning,OOP,Hard,12,36,31,30,27,65,3,Reading/Writing,More Articles
4357,24,Java,Sorting Algorithms,Medium,25,18,52,29,6,53,1,Kinesthetic,More Hands-On Exercises
4358,21,C++,Loops,Hard,9,31,17,22,4,72,3,Reading/Writing,More Articles
4359,24,C++,OOP,Easy,47,27,53,14,8,67,2,Kinesthetic,More Hands-On Exercises
4360,20,C++,Loops,Hard,59,38,29,7,33,91,3,Visual,More Videos
4361,18,Machine Learning,Sorting Algorithms,Medium,42,54,19,18,38,51,3,Reading/Writing,More Articles
4362,24,Python,Loops,Hard,10,7,32,23,25,77,2,Kinesthetic,More Hands-On Exercises
4363,23,Data Science,Loops,Easy,39,7,27,6,73,64,3,Visual,More Videos
4364,21,Machine Learning,OOP,Easy,32,8,28,28,78,22,3,Visual,More Videos
4365,24,C++,Sorting Algorithms,Medium,39,51,37,15,44,94,4,Reading/Writing,More Articles
4366,25,C++,Sorting Algorithms,Easy,24,54,2,25,35,37,1,Reading/Writing,More Articles
